player,fotmobRating,matchNum,positions,shots,shotsOnTarget,goals,passCompletion,keyPasses,assists,successfulDribbles,tackles,interceptions,penaltiesWon,ownGoal,foulCommitted,penaltyConceded,poorShots,dispossessed,dispossessedOwnHalf,miscontrol,miscontrolOwnHalf,errors,yellowCard,redCard,match_id,match_date,home_team,away_team,competition_stage
Valon Behrami,6.9,7586,['Right Center Midfield'],0,0,0,93,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,7586,7/3/2018,Sweden,Switzerland,Round of 16
Johan Danon Djourou-Gbadjere,7.8,7586,['Right Center Back'],0,0,0,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7586,7/3/2018,Sweden,Switzerland,Round of 16
Xherdan Shaqiri,6.7,7586,['Right Wing'],4,0,0,71,4,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,7586,7/3/2018,Sweden,Switzerland,Round of 16
Michael Lang,5.3,7586,['Right Back'],1,0,0,82,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7586,7/3/2018,Sweden,Switzerland,Round of 16
Ricardo Iván Rodríguez Araya,7.5,7586,['Left Back'],3,1,0,67,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7586,7/3/2018,Sweden,Switzerland,Round of 16
Juan Fernando Quintero Paniagua,6.8,7585,"['Center Attacking Midfield', 'Right Center Midfield']",3,1,0,66,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Radamel Falcao García Zárate,5.7,7585,"['Left Center Forward', 'Right Center Forward']",4,2,1,79,1,0,1,0,0,0,0,3,0,2,4,0,5,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Steven Zuber,6.5,7586,['Left Wing'],2,1,0,76,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,7586,7/3/2018,Sweden,Switzerland,Round of 16
Carlos Alberto Sánchez Moreno,6.2,7585,"['Right Center Midfield', 'Left Center Midfield']",0,0,0,86,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,1,0,7585,7/3/2018,Colombia,England,Round of 16
Santiago Arias Naranjo,7.2,7585,['Right Back'],0,0,0,79,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,7585,7/3/2018,Colombia,England,Round of 16
Harry Maguire,7.6,7585,['Left Center Back'],3,0,0,84,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Bamidele Alli,6.7,7585,['Left Attacking Midfield'],1,0,0,81,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Juan Guillermo Cuadrado Bello,8.1,7585,"['Right Center Forward', 'Right Wing']",3,1,1,83,3,1,6,0,0,0,0,2,0,1,0,0,1,0,0,1,0,7585,7/3/2018,Colombia,England,Round of 16
Jesse Lingard,6.9,7585,['Right Attacking Midfield'],2,0,0,91,2,0,1,1,0,0,0,3,0,1,0,0,5,0,0,1,0,7585,7/3/2018,Colombia,England,Round of 16
Yerry Fernando Mina González,8.3,7585,['Right Center Back'],1,1,1,92,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Davinson Sánchez Mina,7.4,7585,['Left Center Back'],2,0,0,81,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Carlos Arturo Bacca Ahumada,6.5,7585,['Left Center Forward'],2,1,0,54,2,0,1,2,0,0,0,2,0,0,0,0,2,0,0,1,0,7585,7/3/2018,Colombia,England,Round of 16
Jefferson Andrés Lerma Solís,6.2,7585,['Left Center Midfield'],0,0,0,82,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Jordan Brian Henderson,6.8,7585,['Center Defensive Midfield'],1,1,0,70,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Kyle Walker,6.6,7585,['Right Center Back'],0,0,0,97,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Ashley Young,6.6,7585,['Left Midfield'],1,1,0,64,2,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Kieran Trippier,8.3,7585,['Right Midfield'],2,1,1,61,6,0,1,2,0,0,0,2,0,1,1,0,1,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Wílmar Enrique Barrios Terán,7,7585,"['Center Defensive Midfield', 'Left Wing']",0,0,0,84,1,0,0,1,0,0,0,5,0,0,0,0,1,1,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Harry Kane,8.9,7585,['Left Center Forward'],4,2,2,61,0,0,0,1,0,1,0,1,0,2,0,0,5,2,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Johan Andrés Mojica Palacio,7.3,7585,['Left Back'],1,0,0,70,2,0,1,1,0,0,0,0,0,1,2,1,2,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Raheem Sterling,6.3,7585,['Right Center Forward'],3,0,0,86,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
John Stones,7.9,7585,['Center Back'],0,0,0,87,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Eric Dier,6.3,7585,['Left Attacking Midfield'],2,1,1,75,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,7585,7/3/2018,Colombia,England,Round of 16
Albin Ekdal,7.4,7586,['Left Center Midfield'],3,0,0,86,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,0,7586,7/3/2018,Sweden,Switzerland,Round of 16
Neymar da Silva Santos Junior,7.2,8650,['Left Wing'],3,1,0,85,8,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Cristhian Ricardo Stuani Curbelo,6.1,8649,['Left Center Forward'],1,0,0,23,0,0,0,1,0,0,0,4,0,1,1,1,4,0,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Rodrigo Bentancur Colmán,6.2,8649,['Center Attacking Midfield'],1,0,0,83,0,0,3,0,0,0,0,2,0,1,2,1,2,1,0,1,0,8649,7/6/2018,Uruguay,France,Quarter-finals
José Martín Cáceres Silva,6.2,8649,['Right Back'],2,1,0,56,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
José María Giménez de Vargas,6.1,8649,['Right Center Back'],1,1,0,61,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Nahitan Michel Nández Acosta,6.7,8649,"['Right Center Midfield', 'Right Wing']",1,1,0,64,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Paul Pogba,7.8,8649,['Left Center Midfield'],1,0,0,77,1,0,1,1,0,0,0,4,0,1,3,1,2,0,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Corentin Tolisso,8,8649,['Left Wing'],1,0,0,84,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Lucas Hernández Pi,7.4,8649,['Left Back'],1,0,0,83,0,0,0,0,0,0,0,3,0,1,2,1,2,0,0,1,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Samuel Yves Umtiti,7.2,8649,['Left Center Back'],0,0,0,73,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
N'Golo Kanté,7.1,8649,['Right Center Midfield'],1,0,0,87,0,0,1,1,0,0,0,2,0,0,2,1,1,1,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Antoine Griezmann,9.1,8649,"['Center Attacking Midfield', 'Left Wing']",2,1,1,73,1,1,3,2,0,0,0,0,0,1,0,0,2,2,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Kylian Mbappé Lottin,7.7,8649,['Right Wing'],1,0,0,81,0,0,9,0,0,0,0,0,0,1,2,0,3,1,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Raphaël Varane,8.4,8649,['Right Center Back'],2,1,1,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Benjamin Pavard,7.8,8649,['Right Back'],1,0,0,86,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Diego Roberto Godín Leal,6.6,8649,['Left Center Back'],1,0,0,71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Lucas Torreira Di Pascua,6.9,8649,"['Center Defensive Midfield', 'Left Center Midfield']",0,0,0,64,2,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Luis Alberto Suárez Díaz,6.5,8649,"['Right Center Forward', 'Left Center Forward']",0,0,0,56,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Diego Sebastián Laxalt Suárez,5.8,8649,['Left Back'],0,0,0,62,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Matías Vecino Falero,5.9,8649,"['Left Center Midfield', 'Right Center Midfield']",1,1,0,74,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Olivier Giroud,7.1,8649,['Center Forward'],1,0,0,69,1,0,1,1,0,0,0,3,0,1,0,0,1,0,0,0,0,8649,7/6/2018,Uruguay,France,Quarter-finals
Willian Borges da Silva,5.8,8650,['Right Wing'],0,0,0,75,1,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Roberto Firmino Barbosa de Oliveira,6.6,8650,['Center Forward'],2,0,0,72,1,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Fernando Luiz Roza,5.9,8650,['Center Midfield'],1,0,0,86,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Philippe Coutinho Correia,7.8,8650,['Left Midfield'],6,2,0,88,1,1,0,2,0,0,0,1,0,1,3,0,3,2,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Marcelo Vieira da Silva Júnior,7.7,8650,['Left Back'],1,1,0,82,3,0,0,1,0,0,0,2,0,0,1,1,1,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
João Miranda de Souza Filho,6.7,8650,['Left Center Back'],0,0,0,93,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Fágner Conserva Lemos,5.9,8650,['Right Back'],0,0,0,90,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Jan Vertonghen,6.8,8650,['Left Back'],0,0,0,85,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Vincent Kompany,7.3,8650,"['Left Center Back', 'Center Back']",1,1,0,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Toby Alderweireld,7.6,8650,['Right Center Back'],0,0,0,86,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Thiago Emiliano da Silva,6.6,8650,['Right Center Back'],1,0,0,98,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Romelu Lukaku Menama,7.3,8650,"['Right Wing', 'Right Center Forward']",0,0,0,69,0,0,1,0,0,0,0,3,0,0,1,0,4,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Thomas Meunier,7,8650,['Right Back'],0,0,0,76,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,1,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Marouane Fellaini-Bakkioui,7.4,8650,['Right Center Midfield'],1,0,0,80,0,0,0,4,0,0,0,6,0,0,0,0,1,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Axel Witsel,7.5,8650,"['Center Midfield', 'Center Defensive Midfield']",0,0,0,89,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Gabriel Fernando de Jesus,6.2,8650,"['Center Forward', 'Right Wing']",2,0,0,70,1,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Eden Hazard,8,8650,"['Left Wing', 'Left Center Forward']",2,0,0,74,0,0,9,0,0,0,0,4,0,1,3,0,3,2,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Kevin De Bruyne,8.6,8650,"['Secondary Striker', 'Right Center Forward', 'Left Center Midfield']",3,2,1,79,3,0,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
José Paulo Bezzera Maciel Júnior,6.6,8650,['Right Midfield'],3,1,0,88,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Nacer Chadli,6.7,8650,['Left Center Midfield'],1,0,0,79,1,0,0,1,0,0,0,0,0,1,2,1,2,2,0,0,0,8650,7/6/2018,Brazil,Belgium,Quarter-finals
Luka Modrić,8.3,8652,"['Right Defensive Midfield', 'Right Midfield']",4,1,1,82,2,1,5,2,0,0,0,1,0,2,1,1,2,1,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Dejan Lovren,7.3,8652,['Right Center Back'],1,1,0,84,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Artem Dzyuba,7.5,8652,['Center Forward'],2,1,0,71,2,1,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Mário Figueira Fernandes,8.2,8652,['Right Back'],2,1,1,69,2,0,1,1,0,0,0,2,0,1,0,0,5,1,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Aleksandr Samedov,6.3,8652,['Right Wing'],0,0,0,45,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Domagoj Vida,7.6,8652,"['Left Center Back', 'Right Back']",2,2,2,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Daler Kuzyaev,7,8652,['Right Center Midfield'],2,2,1,76,0,0,1,1,0,0,0,2,0,0,1,0,3,1,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Ivan Strinić,7.3,8652,['Left Back'],0,0,0,86,1,0,2,0,0,0,0,3,0,0,0,0,1,0,0,1,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Šime Vrsaljko,7.6,8652,['Right Back'],1,0,0,76,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Aleksandr Golovin,6.7,8652,['Center Attacking Midfield'],0,0,0,57,0,0,0,0,0,0,0,3,0,0,1,0,3,2,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Roman Zobnin,7.5,8652,['Left Center Midfield'],1,1,0,63,0,0,0,2,0,0,0,3,0,0,0,0,4,3,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Fyodor Smolov,6.2,8652,['Left Wing'],2,2,0,71,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Sergei Ignashevich,6.8,8652,['Left Center Back'],2,1,1,77,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Ilya Kutepov,6.1,8652,['Right Center Back'],1,0,0,70,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Ivan Perišić,6.5,8652,['Left Wing'],3,0,0,75,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Andrej Kramarić,7.7,8652,['Center Attacking Midfield'],3,2,1,76,1,0,1,0,0,0,0,1,0,0,2,0,3,1,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Ante Rebić,6.1,8652,"['Right Wing', 'Center Forward']",3,0,0,38,0,0,4,0,0,0,0,2,0,2,0,0,3,1,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Denis Cheryshev,7.2,8652,['Left Wing'],3,1,1,42,1,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Aleksandr Erokhin,6.1,8652,['Right Wing'],2,0,0,40,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Marcelo Brozović,7.3,8652,"['Left Wing', 'Left Midfield']",1,1,1,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Josip Pivarić,6.7,8652,['Left Back'],0,0,0,76,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Victor Nilsson Lindelöf,6.5,8651,['Right Center Back'],0,0,0,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Fedor Kudryashov,6.4,8652,['Left Back'],0,0,0,69,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Mario Mandžukić,8,8652,"['Center Forward', 'Left Wing']",2,0,0,63,1,1,0,0,0,0,0,0,0,2,2,1,3,2,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Emil Peter Forsberg,6.2,8651,['Left Wing'],1,0,0,76,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Kieran Trippier,7.8,8651,"['Right Midfield', 'Right Back']",0,0,0,64,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Kyle Walker,7.5,8651,['Right Center Back'],0,0,0,77,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Andreas Granqvist,6.9,8651,['Left Center Back'],0,0,0,83,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Harry Maguire,8.4,8651,['Left Center Back'],2,1,1,77,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
John Stones,7.4,8651,['Center Back'],0,0,0,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Harry Kane,6.5,8651,['Left Center Forward'],1,0,0,76,0,0,2,0,0,0,0,1,0,1,3,0,1,1,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Ludwig Augustinsson,6.1,8651,['Left Back'],1,0,0,69,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Jesse Lingard,8.3,8651,['Right Attacking Midfield'],3,0,0,92,1,1,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Ashley Young,7.8,8651,"['Left Midfield', 'Left Back']",0,0,0,84,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Bamidele Alli,7.8,8651,['Left Attacking Midfield'],3,1,1,67,1,0,0,2,0,0,0,2,0,0,1,0,2,1,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Albin Ekdal,7,8651,['Left Center Midfield'],0,0,0,69,0,0,1,1,0,0,0,1,0,0,1,1,3,2,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Jordan Brian Henderson,7.3,8651,['Center Defensive Midfield'],1,0,0,75,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Sebastian Larsson,6.6,8651,['Right Center Midfield'],0,0,0,79,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,8651,7/7/2018,Sweden,England,Quarter-finals
Marcus Berg,6.1,8651,['Right Center Forward'],2,2,0,61,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Ola Toivonen,5.8,8651,['Left Center Forward'],1,0,0,61,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Raheem Sterling,6.1,8651,['Right Center Forward'],2,0,0,74,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Emil Krafth,6.2,8651,['Right Back'],0,0,0,63,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Viktor Claesson,6.7,8651,['Right Wing'],3,1,0,77,0,0,2,2,0,0,0,0,0,1,2,0,1,0,0,0,0,8651,7/7/2018,Sweden,England,Quarter-finals
Ivan Rakitić,6.9,8652,"['Left Defensive Midfield', 'Center Midfield']",2,1,1,86,1,0,2,0,0,0,0,1,0,1,2,1,2,0,0,0,0,8652,7/7/2018,Russia,Croatia,Quarter-finals
Raphaël Varane,7.3,8655,['Right Center Back'],0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Antoine Griezmann,8.3,8655,"['Center Attacking Midfield', 'Left Center Forward']",5,1,0,87,3,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Benjamin Pavard,7.2,8655,['Right Back'],1,1,0,87,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Kylian Mbappé Lottin,8,8655,"['Right Wing', 'Right Center Forward']",0,0,0,70,5,0,4,1,0,0,0,0,0,0,2,0,1,0,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Kevin De Bruyne,6.2,8655,"['Right Wing', 'Center Attacking Midfield']",2,0,0,68,1,0,1,1,0,0,0,1,0,2,2,0,3,1,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Blaise Matuidi,8.4,8655,"['Left Wing', 'Left Center Midfield']",3,1,0,91,2,0,0,3,0,0,0,0,0,1,0,0,3,1,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Paul Pogba,7.5,8655,"['Left Defensive Midfield', 'Center Attacking Midfield']",1,0,0,91,3,0,1,1,0,0,0,2,0,1,1,0,1,0,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Jan Vertonghen,6.8,8655,['Left Back'],0,0,0,89,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,8655,7/10/2018,France,Belgium,Semi-finals
Samuel Yves Umtiti,8.3,8655,['Left Center Back'],1,1,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Lucas Hernández Pi,7.1,8655,['Left Back'],0,0,0,74,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Axel Witsel,6.6,8655,['Right Center Midfield'],1,1,0,98,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Olivier Giroud,7.3,8655,['Center Forward'],7,0,0,65,0,0,0,0,0,0,0,1,0,5,0,0,6,1,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Eden Hazard,7.4,8655,['Left Wing'],2,0,0,94,1,0,7,1,0,0,0,1,0,1,2,0,3,1,0,1,0,8655,7/10/2018,France,Belgium,Semi-finals
Nacer Chadli,6.6,8655,['Right Back'],0,0,0,81,1,0,2,1,0,0,0,1,0,0,1,0,4,1,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Toby Alderweireld,7,8655,['Right Center Back'],2,1,0,92,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,8655,7/10/2018,France,Belgium,Semi-finals
Mousa Sidi Yaya Dembélé,6,8655,['Left Center Midfield'],0,0,0,89,0,0,0,0,0,0,0,4,0,0,1,1,2,0,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Marouane Fellaini-Bakkioui,6,8655,"['Center Attacking Midfield', 'Left Center Midfield']",1,0,0,93,1,0,0,2,0,0,0,2,0,1,1,0,2,0,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Vincent Kompany,7.2,8655,['Left Center Back'],0,0,0,96,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
Romelu Lukaku Menama,5.9,8655,['Center Forward'],1,0,0,89,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,8655,7/10/2018,France,Belgium,Semi-finals
N'Golo Kanté,7.2,8655,"['Right Defensive Midfield', 'Center Midfield']",0,0,0,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8655,7/10/2018,France,Belgium,Semi-finals
Mario Mandžukić,7.9,8656,['Center Forward'],3,3,1,58,1,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,8656,7/11/2018,Croatia,England,Semi-finals
Ivan Strinić,6.9,8656,['Left Back'],0,0,0,68,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,8656,7/11/2018,Croatia,England,Semi-finals
Domagoj Vida,7.3,8656,['Left Center Back'],0,0,0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8656,7/11/2018,Croatia,England,Semi-finals
Dejan Lovren,7.7,8656,['Right Center Back'],1,0,0,87,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,8656,7/11/2018,Croatia,England,Semi-finals
Harry Kane,6.7,8656,['Right Center Forward'],2,0,0,52,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,8656,7/11/2018,Croatia,England,Semi-finals
Ivan Rakitić,7.7,8656,['Left Attacking Midfield'],1,0,0,79,1,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,8656,7/11/2018,Croatia,England,Semi-finals
Kyle Walker,7.2,8656,['Right Center Back'],0,0,0,87,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,8656,7/11/2018,Croatia,England,Semi-finals
Ivan Perišić,8.8,8656,['Left Wing'],7,1,1,59,2,1,1,1,0,0,0,2,0,3,1,0,1,1,0,0,0,8656,7/11/2018,Croatia,England,Semi-finals
