,index,player,matchNum,positions,shots,shotsOnTarget,goals,passCompletion,keyPasses,assists,successfulDribbles,tackles,interceptions,penaltiesWon,ownGoal,foulCommitted,penaltyConceded,poorShots,dispossessed,dispossessedOwnHalf,miscontrol,miscontrolOwnHalf,errors,yellowCard,redCard,blocks,clearances,headedClearance,recoveries,dribbledPast,match_id,match_date,home_team,away_team,competition_stage
159,802,Robbie Kruse,7530,['Left Midfield'],0,0,0,85.0,0,0,0,3,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,2,7530,2018-06-16,France,Australia,Group Stage
160,349,Hörður Björgvin Magnússon,7531,['Left Back'],0,0,0,34.0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,5,3,0,1,0,7531,2018-06-16,Argentina,Iceland,Group Stage
161,1019,Fabian Lukas Schär,7533,['Right Center Back'],0,0,0,79.0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3,7,0,4,1,7533,2018-06-17,Brazil,Switzerland,Group Stage
162,1020,Steven Zuber,7533,['Left Wing'],2,1,1,70.0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,7533,2018-06-17,Brazil,Switzerland,Group Stage
163,1021,Granit Xhaka,7533,['Left Center Midfield'],0,0,0,85.0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,2,1,0,1,5,7533,2018-06-17,Brazil,Switzerland,Group Stage
164,1018,Haris Seferović,7533,['Center Forward'],0,0,0,45.0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,1,3,7533,2018-06-17,Brazil,Switzerland,Group Stage
165,1017,Xherdan Shaqiri,7533,['Right Wing'],1,0,0,74.0,2,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,1,7533,2018-06-17,Brazil,Switzerland,Group Stage
166,1016,Manuel Obafemi Akanji,7533,['Left Center Back'],0,0,0,87.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,1,7533,2018-06-17,Brazil,Switzerland,Group Stage
167,1015,Stephan Lichtsteiner,7533,['Right Back'],1,0,0,72.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4,1,0,5,3,7533,2018-06-17,Brazil,Switzerland,Group Stage
168,882,Marcos Danilo Ureña Porras,7535,['Center Forward'],2,1,0,86.0,0,0,1,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,7535,2018-06-17,Costa Rica,Serbia,Group Stage
169,131,Hirving Rodrigo Lozano Bahena,7534,['Left Wing'],2,1,1,91.0,3,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7534,2018-06-17,Germany,Mexico,Group Stage
170,130,Sami Khedira,7534,['Right Center Midfield'],1,0,0,78.0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,7534,2018-06-17,Germany,Mexico,Group Stage
171,129,Mesut Özil,7534,"['Center Attacking Midfield', 'Right Center Midfield', 'Left Center Midfield']",1,0,0,90.0,4,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,5,2,7534,2018-06-17,Germany,Mexico,Group Stage
172,128,Thomas Müller,7534,"['Right Wing', 'Right Center Forward']",0,0,0,65.0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,7,0,0,0,5,7534,2018-06-17,Germany,Mexico,Group Stage
173,127,Hugo Ayala Castro,7534,"['Right Center Back', 'Left Center Back']",0,0,0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,7534,2018-06-17,Germany,Mexico,Group Stage
174,126,Héctor Alfredo Moreno Herrera,7534,"['Left Center Back', 'Center Back']",1,1,0,75.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,7534,2018-06-17,Germany,Mexico,Group Stage
175,125,Jesús Daniel Gallardo Vasconcelos,7534,['Left Back'],0,0,0,76.0,1,0,5,1,0,0,0,2,0,0,1,0,0,0,1,0,0,12,6,0,4,1,7534,2018-06-17,Germany,Mexico,Group Stage
176,124,Héctor Miguel Herrera López,7534,"['Right Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield']",1,1,0,84.0,0,0,5,4,0,0,0,4,0,0,1,1,1,1,0,1,0,4,0,0,4,4,7534,2018-06-17,Germany,Mexico,Group Stage
177,123,Carlos Alberto Vela Garrido,7534,['Center Attacking Midfield'],1,0,0,79.0,3,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,6,0,7534,2018-06-17,Germany,Mexico,Group Stage
178,865,Nikola Milenković,7535,['Right Center Back'],0,0,0,87.0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,1,1,7535,2018-06-17,Costa Rica,Serbia,Group Stage
179,864,Aleksandar Mitrović,7535,['Center Forward'],5,1,0,57.99999999999999,1,0,0,2,0,0,0,1,0,2,3,0,3,0,0,0,0,0,2,0,0,0,7535,2018-06-17,Costa Rica,Serbia,Group Stage
180,1022,Ricardo Iván Rodríguez Araya,7533,['Left Back'],0,0,0,82.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,1,7533,2018-06-17,Brazil,Switzerland,Group Stage
181,1023,Blerim Džemaili,7533,['Center Attacking Midfield'],3,1,0,87.0,1,0,0,0,0,0,0,5,0,2,1,0,2,2,0,0,0,2,1,0,3,5,7533,2018-06-17,Brazil,Switzerland,Group Stage
182,1024,João Miranda de Souza Filho,7533,['Left Center Back'],1,0,0,91.0,0,0,1,3,0,0,0,1,0,1,0,0,1,1,0,0,0,1,3,0,3,0,7533,2018-06-17,Brazil,Switzerland,Group Stage
183,1025,Thiago Emiliano da Silva,7533,['Right Center Back'],2,0,0,89.0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,0,4,0,7533,2018-06-17,Brazil,Switzerland,Group Stage
184,1026,Willian Borges da Silva,7533,['Right Wing'],2,0,0,71.0,1,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,3,3,7533,2018-06-17,Brazil,Switzerland,Group Stage
185,1027,Neymar da Silva Santos Junior,7533,['Left Wing'],4,2,0,80.0,4,0,10,1,0,0,0,0,0,0,6,3,3,1,0,0,0,0,0,0,3,0,7533,2018-06-17,Brazil,Switzerland,Group Stage
186,1028,Danilo Luiz da Silva,7533,['Right Back'],0,0,0,93.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,7533,2018-06-17,Brazil,Switzerland,Group Stage
187,1029,José Paulo Bezzera Maciel Júnior,7533,['Right Center Midfield'],1,0,0,89.0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,3,0,7533,2018-06-17,Brazil,Switzerland,Group Stage
188,1010,Gabriel Fernando de Jesus,7533,['Center Forward'],1,0,0,55.00000000000001,1,0,3,1,0,0,0,2,0,1,1,0,3,0,0,0,0,1,0,0,5,1,7533,2018-06-17,Brazil,Switzerland,Group Stage
189,1011,Carlos Henrique Casimiro,7533,['Center Defensive Midfield'],1,0,0,92.0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,3,0,6,1,7533,2018-06-17,Brazil,Switzerland,Group Stage
190,1012,Philippe Coutinho Correia,7533,['Left Center Midfield'],4,1,1,88.0,1,0,1,0,0,0,0,2,0,1,1,1,2,0,0,0,0,2,0,0,5,1,7533,2018-06-17,Brazil,Switzerland,Group Stage
191,1013,Marcelo Vieira da Silva Júnior,7533,['Left Back'],0,0,0,77.0,3,0,1,2,0,0,0,0,0,0,1,1,1,1,0,0,0,7,1,0,6,1,7533,2018-06-17,Brazil,Switzerland,Group Stage
192,132,José Andrés Guardado Hernández,7534,['Left Center Midfield'],1,0,0,85.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,7534,2018-06-17,Germany,Mexico,Group Stage
193,883,Luka Milivojević,7535,['Right Center Midfield'],0,0,0,86.0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,5,4,7535,2018-06-17,Costa Rica,Serbia,Group Stage
194,133,Javier Hernández Balcázar,7534,['Center Forward'],1,0,0,77.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,7534,2018-06-17,Germany,Mexico,Group Stage
195,135,Miguel Arturo Layún Prado,7534,"['Right Wing', 'Right Midfield']",5,1,0,70.0,1,0,1,2,0,0,0,1,0,4,0,0,1,0,0,0,0,0,1,0,1,1,7534,2018-06-17,Germany,Mexico,Group Stage
196,881,Johnny Acosta Zamora,7535,['Right Center Back'],0,0,0,87.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,7535,2018-06-17,Costa Rica,Serbia,Group Stage
197,880,Dušan Tadić,7535,['Right Midfield'],0,0,0,65.0,2,0,0,3,0,0,0,2,0,0,3,0,6,0,0,0,0,4,0,0,5,2,7535,2018-06-17,Costa Rica,Serbia,Group Stage
198,879,Duško Tošić,7535,['Left Center Back'],0,0,0,83.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,7535,2018-06-17,Costa Rica,Serbia,Group Stage
199,878,Celso Borges Mora,7535,['Right Center Midfield'],1,0,0,78.0,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,7,2,7535,2018-06-17,Costa Rica,Serbia,Group Stage
200,1014,Valon Behrami,7533,['Right Center Midfield'],0,0,0,93.0,0,0,0,3,0,0,0,4,0,0,0,0,1,0,0,1,0,3,2,0,2,4,7533,2018-06-17,Brazil,Switzerland,Group Stage
201,877,Cristian Gamboa Luna,7535,['Right Wing Back'],1,1,0,74.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,7,0,7535,2018-06-17,Costa Rica,Serbia,Group Stage
202,876,Bryan Ruiz González,7535,"['Right Wing', 'Left Center Midfield']",1,0,0,84.0,1,0,3,0,0,0,0,0,0,0,4,1,3,1,0,0,0,4,0,0,0,2,7535,2018-06-17,Costa Rica,Serbia,Group Stage
203,875,Giancarlo González Castro,7535,['Center Back'],2,1,0,85.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2,0,5,0,7535,2018-06-17,Costa Rica,Serbia,Group Stage
204,874,David Alberto Guzmán Pérez,7535,['Left Center Midfield'],0,0,0,83.0,1,0,0,2,0,0,0,3,0,0,3,3,0,0,0,1,0,1,1,0,3,2,7535,2018-06-17,Costa Rica,Serbia,Group Stage
205,873,Óscar Esau Duarte Gaitán,7535,['Left Center Back'],1,0,0,76.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7535,2018-06-17,Costa Rica,Serbia,Group Stage
206,871,Johan Alberto Venegas Ulloa,7535,['Left Wing'],0,0,0,54.0,1,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0,1,0,0,4,0,7535,2018-06-17,Costa Rica,Serbia,Group Stage
207,870,Branislav Ivanović,7535,['Right Back'],0,0,0,72.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2,0,1,1,7535,2018-06-17,Costa Rica,Serbia,Group Stage
208,869,Nemanja Matić,7535,['Left Center Midfield'],1,0,0,87.0,0,0,2,0,0,0,0,2,0,0,1,0,1,1,0,0,0,2,0,0,9,0,7535,2018-06-17,Costa Rica,Serbia,Group Stage
209,868,Aleksandar Kolarov,7535,['Left Back'],2,1,1,78.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,1,7535,2018-06-17,Costa Rica,Serbia,Group Stage
210,867,Adem Ljajić,7535,['Left Midfield'],0,0,0,67.0,2,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,7535,2018-06-17,Costa Rica,Serbia,Group Stage
211,866,Sergej Milinković-Savić,7535,['Center Attacking Midfield'],2,0,0,68.0,3,0,4,0,0,0,0,4,0,2,2,1,3,0,0,0,0,2,4,0,4,1,7535,2018-06-17,Costa Rica,Serbia,Group Stage
212,142,Mats Hummels,7534,['Left Center Back'],1,1,0,97.0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,3,2,0,3,0,7534,2018-06-17,Germany,Mexico,Group Stage
213,141,Joshua Kimmich,7534,"['Right Back', 'Right Center Back']",2,0,0,80.0,5,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,6,1,7534,2018-06-17,Germany,Mexico,Group Stage
214,140,Julian Draxler,7534,"['Left Wing', 'Left Center Midfield']",5,1,0,91.0,3,0,5,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,1,7534,2018-06-17,Germany,Mexico,Group Stage
215,139,Timo Werner,7534,"['Center Forward', 'Left Center Forward']",3,1,0,82.0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,4,1,7534,2018-06-17,Germany,Mexico,Group Stage
216,138,Jérôme Boateng,7534,"['Right Center Back', 'Center Back']",1,1,0,85.0,1,0,0,4,0,0,0,4,0,0,1,0,0,0,0,0,0,2,2,0,3,1,7534,2018-06-17,Germany,Mexico,Group Stage
217,137,Toni Kroos,7534,"['Left Center Midfield', 'Center Defensive Midfield', 'Right Center Midfield']",6,3,0,92.0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,3,7534,2018-06-17,Germany,Mexico,Group Stage
218,136,Marvin Plattenhardt,7534,['Left Back'],1,1,0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7534,2018-06-17,Germany,Mexico,Group Stage
219,134,Carlos Joel Salcedo Hernández,7534,"['Right Back', 'Right Center Back']",0,0,0,76.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,4,0,1,3,7534,2018-06-17,Germany,Mexico,Group Stage
220,872,Francisco Javier Calvo Quesada,7535,['Left Wing Back'],1,0,0,82.0,0,0,2,1,0,0,0,1,0,1,0,0,2,0,0,1,0,2,2,0,3,1,7535,2018-06-17,Costa Rica,Serbia,Group Stage
221,631,Harry Kane,7537,['Left Center Forward'],3,2,2,56.99999999999999,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,3,2,7537,2018-06-18,Tunisia,England,Group Stage
222,634,Anice Badri,7537,"['Left Center Midfield', 'Left Midfield']",0,0,0,94.0,0,0,2,2,0,0,0,1,0,0,2,2,1,0,0,0,0,6,1,0,2,2,7537,2018-06-18,Tunisia,England,Group Stage
223,529,Gabriel Enrique Gómez Girón,7536,['Center Defensive Midfield'],0,0,0,98.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,2,7536,2018-06-18,Belgium,Panama,Group Stage
224,530,Toby Alderweireld,7536,['Right Center Back'],0,0,0,89.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,7536,2018-06-18,Belgium,Panama,Group Stage
225,122,Min-Woo Kim,7538,['Left Back'],1,0,0,57.99999999999999,1,0,0,0,0,0,0,4,1,0,0,0,4,1,0,0,0,0,1,0,1,0,7538,2018-06-18,Sweden,South Korea,Group Stage
226,121,Emil Peter Forsberg,7538,['Left Midfield'],4,0,0,96.0,0,0,1,1,0,0,0,1,0,1,4,2,5,1,0,0,0,2,1,0,3,1,7538,2018-06-18,Sweden,South Korea,Group Stage
227,120,Marcus Berg,7538,['Right Center Forward'],3,1,0,64.0,0,0,0,2,0,0,0,5,0,1,1,1,0,0,0,0,0,0,1,0,1,0,7538,2018-06-18,Sweden,South Korea,Group Stage
228,119,Viktor Claesson,7538,['Right Midfield'],2,0,0,73.0,2,0,1,3,0,1,0,3,0,1,1,0,4,1,0,1,0,3,1,0,8,4,7538,2018-06-18,Sweden,South Korea,Group Stage
229,118,Ola Toivonen,7538,['Left Center Forward'],1,1,0,56.00000000000001,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7538,2018-06-18,Sweden,South Korea,Group Stage
230,117,Mikael Lustig,7538,['Right Back'],1,0,0,64.0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,1,7538,2018-06-18,Sweden,South Korea,Group Stage
231,116,Pontus Jansson,7538,['Right Center Back'],1,0,0,91.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,3,0,7538,2018-06-18,Sweden,South Korea,Group Stage
232,115,Ja-Cheol Koo,7538,"['Left Center Midfield', 'Center Attacking Midfield']",1,0,0,88.0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,1,0,1,0,7538,2018-06-18,Sweden,South Korea,Group Stage
233,114,Heung-Min Son,7538,"['Left Wing', 'Right Wing', 'Left Center Forward']",0,0,0,68.0,3,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,2,0,1,1,7538,2018-06-18,Sweden,South Korea,Group Stage
234,113,Sebastian Larsson,7538,['Right Center Midfield'],1,0,0,74.0,2,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,1,0,0,4,2,7538,2018-06-18,Sweden,South Korea,Group Stage
235,112,Hee-Chan Hwang,7538,"['Right Wing', 'Left Wing', 'Right Center Forward', 'Center Forward']",1,0,0,50.0,0,0,3,2,0,0,0,3,0,1,2,1,2,0,0,1,0,1,1,0,5,1,7538,2018-06-18,Sweden,South Korea,Group Stage
236,111,Albin Ekdal,7538,['Left Center Midfield'],0,0,0,89.0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,7538,2018-06-18,Sweden,South Korea,Group Stage
237,110,Ludwig Augustinsson,7538,['Left Back'],0,0,0,62.0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,2,2,7538,2018-06-18,Sweden,South Korea,Group Stage
238,109,Hyun-Soo Jang,7538,['Right Center Back'],0,0,0,84.0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,0,5,0,7538,2018-06-18,Sweden,South Korea,Group Stage
239,108,Yong Lee,7538,['Right Back'],0,0,0,70.0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,3,0,4,0,7538,2018-06-18,Sweden,South Korea,Group Stage
240,107,Sung-Yeung Ki,7538,"['Center Defensive Midfield', 'Right Center Midfield']",0,0,0,90.0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,7,2,7538,2018-06-18,Sweden,South Korea,Group Stage
241,106,Andreas Granqvist,7538,['Left Center Back'],3,2,1,87.0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,3,0,2,0,7538,2018-06-18,Sweden,South Korea,Group Stage
242,105,Shin-Wook Kim,7538,['Center Forward'],0,0,0,46.0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,7538,2018-06-18,Sweden,South Korea,Group Stage
243,104,Young-Gwon Kim,7538,['Left Center Back'],0,0,0,76.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,7538,2018-06-18,Sweden,South Korea,Group Stage
244,103,Jae-Sung Lee,7538,"['Right Center Midfield', 'Right Wing']",1,0,0,88.0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5,0,0,3,3,7538,2018-06-18,Sweden,South Korea,Group Stage
245,531,Erick Javier Davis Grajales,7536,['Left Back'],0,0,0,75.0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,1,1,0,2,2,7536,2018-06-18,Belgium,Panama,Group Stage
246,532,Eden Hazard,7536,"['Left Attacking Midfield', 'Left Wing']",4,1,0,78.0,3,1,1,1,0,0,0,1,0,2,4,1,2,0,0,0,0,1,0,0,3,0,7536,2018-06-18,Belgium,Panama,Group Stage
247,533,Romelu Lukaku Menama,7536,['Center Forward'],3,2,2,72.0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7536,2018-06-18,Belgium,Panama,Group Stage
248,534,José Luis Rodríguez Francis,7536,['Left Wing'],0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,7536,2018-06-18,Belgium,Panama,Group Stage
249,535,Román Aureliano Torres Morcillo,7536,['Right Center Back'],2,0,0,71.0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,8,0,2,1,7536,2018-06-18,Belgium,Panama,Group Stage
250,528,Edgar Yoel Bárcenas Herrera,7536,['Right Wing'],2,0,0,76.0,2,0,0,1,0,0,0,3,0,2,0,0,5,2,0,1,0,0,1,0,7,1,7536,2018-06-18,Belgium,Panama,Group Stage
251,635,Wahbi Khazri,7537,['Center Forward'],1,0,0,67.0,1,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,1,0,0,2,0,7537,2018-06-18,Tunisia,England,Group Stage
252,527,Michael Amir Murillo Bermudez,7536,['Right Back'],1,1,0,77.0,0,0,0,2,0,0,0,4,0,0,1,1,0,0,0,1,0,0,1,0,5,0,7536,2018-06-18,Belgium,Panama,Group Stage
253,525,Axel Witsel,7536,['Left Center Midfield'],0,0,0,96.0,0,0,1,2,0,0,0,3,0,0,0,0,1,1,0,0,0,1,1,0,4,1,7536,2018-06-18,Belgium,Panama,Group Stage
254,633,Naïm Sliti,7537,['Left Midfield'],2,0,0,72.0,0,0,3,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,7537,2018-06-18,Tunisia,England,Group Stage
255,632,Raheem Sterling,7537,['Right Center Forward'],1,0,0,75.0,1,0,6,0,0,0,0,1,0,1,2,0,3,0,0,0,0,0,0,0,4,0,7537,2018-06-18,Tunisia,England,Group Stage
256,630,Fakhreddine Ben Youssef,7537,"['Right Midfield', 'Right Wing Back']",1,0,0,73.0,0,0,0,2,0,1,0,1,0,1,1,0,1,0,0,0,0,1,4,0,4,0,7537,2018-06-18,Tunisia,England,Group Stage
257,629,Ferjani Sassi,7537,"['Right Center Midfield', 'Right Defensive Midfield']",2,1,1,79.0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,3,7537,2018-06-18,Tunisia,England,Group Stage
258,628,Jesse Lingard,7537,['Right Center Midfield'],4,1,0,96.0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,2,0,7537,2018-06-18,Tunisia,England,Group Stage
259,627,Ellyes Joris Skhiri,7537,"['Center Defensive Midfield', 'Left Defensive Midfield']",0,0,0,88.0,0,0,1,4,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,1,2,7537,2018-06-18,Tunisia,England,Group Stage
260,626,Dylan Daniel Mahmoud Bronn,7537,"['Right Back', 'Right Center Back']",0,0,0,80.0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,6,1,7537,2018-06-18,Tunisia,England,Group Stage
261,625,Syam Ben Youssef,7537,"['Right Center Back', 'Center Back']",0,0,0,87.0,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,0,0,4,7537,2018-06-18,Tunisia,England,Group Stage
262,624,Ali Maâloul,7537,"['Left Back', 'Left Wing Back']",0,0,0,86.0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,0,0,2,3,7537,2018-06-18,Tunisia,England,Group Stage
263,623,Yassine Meriah,7537,['Left Center Back'],0,0,0,80.0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,2,1,0,3,1,7537,2018-06-18,Tunisia,England,Group Stage
264,622,Kieran Trippier,7537,['Right Midfield'],1,0,0,81.0,5,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,3,7537,2018-06-18,Tunisia,England,Group Stage
265,621,Ashley Young,7537,['Left Midfield'],1,0,0,86.0,2,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,1,0,7537,2018-06-18,Tunisia,England,Group Stage
266,526,Dries Mertens,7536,"['Right Attacking Midfield', 'Right Wing']",4,2,1,59.0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,6,0,7536,2018-06-18,Belgium,Panama,Group Stage
267,620,Harry Maguire,7537,['Left Center Back'],2,1,0,88.0,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,7,0,7537,2018-06-18,Tunisia,England,Group Stage
268,618,Kyle Walker,7537,['Right Center Back'],0,0,0,93.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5,0,7537,2018-06-18,Tunisia,England,Group Stage
269,617,John Stones,7537,['Center Back'],3,1,0,97.0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,3,2,7537,2018-06-18,Tunisia,England,Group Stage
270,616,Bamidele Alli,7537,['Left Center Midfield'],2,1,0,77.0,1,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,3,0,0,4,2,7537,2018-06-18,Tunisia,England,Group Stage
271,516,Armando Enrique Cooper Whitaker,7536,['Right Center Midfield'],1,0,0,82.0,1,0,4,1,0,0,0,2,0,1,2,1,1,1,0,1,0,4,0,0,4,0,7536,2018-06-18,Belgium,Panama,Group Stage
272,517,Fidel Escobar Mendieta,7536,['Left Center Back'],1,1,0,79.0,0,0,0,2,0,0,0,3,0,0,1,1,0,0,1,0,0,1,4,0,4,0,7536,2018-06-18,Belgium,Panama,Group Stage
273,518,Blas Antonio Miguel Pérez Ortega,7536,['Center Forward'],0,0,0,53.0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0,7536,2018-06-18,Belgium,Panama,Group Stage
274,519,Yannick Ferreira Carrasco,7536,['Left Wing Back'],1,1,0,96.0,1,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,7536,2018-06-18,Belgium,Panama,Group Stage
275,520,Jan Vertonghen,7536,"['Left Center Back', 'Left Back']",0,0,0,89.0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7536,2018-06-18,Belgium,Panama,Group Stage
276,521,Anga Dedryck Boyata,7536,"['Center Back', 'Left Center Back']",0,0,0,92.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,1,7536,2018-06-18,Belgium,Panama,Group Stage
277,522,Kevin De Bruyne,7536,['Right Center Midfield'],3,0,0,74.0,3,1,0,1,0,0,0,2,0,2,2,2,1,1,0,1,0,0,2,0,3,4,7536,2018-06-18,Belgium,Panama,Group Stage
278,523,Thomas Meunier,7536,"['Right Wing Back', 'Right Back']",0,0,0,82.0,1,0,0,1,0,0,0,3,0,0,1,0,1,0,0,1,0,1,0,0,2,0,7536,2018-06-18,Belgium,Panama,Group Stage
